tourney_name,tourney_date,winner_name,winner_ht,winner_age,loser_name,loser_ht,loser_age,minutes,winner_rank,loser_rank,aces,df,games
Marseille,20180219,Tomas Berdych,196,32.424366872,Damir Dzumhur,172,25.7522245038,56,17,29,5,1,12
Marseille,20180219,Karen Khachanov,198,21.749486653,Julien Benneteau,185,36.167008898,83,47,56,22,5,20
Marseille,20180219,Lucas Pouille,185,23.9890485969,Ilya Ivashka,193,23.9863107461,86,16,193,18,3,21
Marseille,20180219,Karen Khachanov,198,21.749486653,Tomas Berdych,196,32.424366872,74,47,17,11,3,17
Marseille,20180219,Karen Khachanov,198,21.749486653,Lucas Pouille,185,23.9890485969,109,47,16,29,6,33
Rio de Janeiro,20180219,Dominic Thiem,185,24.462696783,Dusan Lajovic,180,27.6413415469,77,6,84,3,3,20
Rio de Janeiro,20180219,Pablo Andujar,180,32.0739219713,Gerald Melzer,188,27.6057494867,91,1821,110,0,4,20
Rio de Janeiro,20180219,Fernando Verdasco,188,34.264202601,Leonardo Mayer,188,30.7679671458,116,40,49,8,11,26
Rio de Janeiro,20180219,Pablo Carreno Busta,188,26.6091718001,Marco Cecchinato,185,25.3880903491,63,11,102,2,3,17
Rio de Janeiro,20180219,Aljaz Bedene,181,28.59137577,Andreas Haider Maurer,190,30.9158110883,79,43,417,10,3,18
Rio de Janeiro,20180219,Tennys Sandgren,188,26.5817932923,Roberto Carballes Baena,183,24.9117043121,109,60,72,8,4,24
Rio de Janeiro,20180219,Fabio Fognini,178,30.7433264887,Thomaz Bellucci,188,30.1409993155,170,21,123,7,12,32
Rio de Janeiro,20180219,Pablo Cuevas,180,32.1341546886,Thiago Monteiro,183,23.7234770705,161,33,104,20,9,33
Rio de Janeiro,20180219,Gastao Elias,178,27.2388774812,Guido Pella,185,27.7618069815,172,114,55,7,9,34
Rio de Janeiro,20180219,Nicolas Jarry,198,22.3600273785,Guillermo Garcia Lopez,188,34.71321013,98,94,67,11,7,21
Rio de Janeiro,20180219,Albert Ramos,188,30.0917180014,Rogerio Dutra Silva,178,34.045174538,147,19,106,5,6,28
Rio de Janeiro,20180219,Diego Schwartzman,170,25.5112936345,Casper Ruud,183,19.1622176591,29,23,120,1,0,5
Rio de Janeiro,20180219,Federico Delbonis,190,27.3757700205,Jiri Vesely,198,24.6132785763,65,63,61,7,8,13
Rio de Janeiro,20180219,Gael Monfils,193,31.4688569473,Horacio Zeballos,188,32.8158795346,139,39,68,15,5,33
Rio de Janeiro,20180219,Marin Cilic,198,29.3935660507,Carlos Berlocq,183,35.0444900753,79,3,139,5,4,17
Rio de Janeiro,20180219,Dominic Thiem,185,24.462696783,Pablo Andujar,180,32.0739219713,36,6,1821,1,1,6
Rio de Janeiro,20180219,Aljaz Bedene,181,28.59137577,Pablo Carreno Busta,188,26.6091718001,147,43,11,11,5,28
Rio de Janeiro,20180219,Fabio Fognini,178,30.7433264887,Tennys Sandgren,188,26.5817932923,137,21,60,10,5,32
Rio de Janeiro,20180219,Pablo Cuevas,180,32.1341546886,Gastao Elias,178,27.2388774812,96,33,114,2,9,19
Rio de Janeiro,20180219,Nicolas Jarry,198,22.3600273785,Albert Ramos,188,30.0917180014,102,94,19,7,6,21
Rio de Janeiro,20180219,Diego Schwartzman,170,25.5112936345,Federico Delbonis,190,27.3757700205,76,23,63,3,6,17
Rio de Janeiro,20180219,Gael Monfils,193,31.4688569473,Marin Cilic,198,29.3935660507,125,39,3,10,11,21
Rio de Janeiro,20180219,Fernando Verdasco,188,34.264202601,Dominic Thiem,185,24.462696783,86,40,6,10,5,16
Rio de Janeiro,20180219,Fabio Fognini,178,30.7433264887,Aljaz Bedene,181,28.59137577,154,21,43,4,5,28
Rio de Janeiro,20180219,Nicolas Jarry,198,22.3600273785,Pablo Cuevas,180,32.1341546886,83,94,33,6,5,21
Rio de Janeiro,20180219,Diego Schwartzman,170,25.5112936345,Gael Monfils,193,31.4688569473,83,23,39,8,8,19
Rio de Janeiro,20180219,Fernando Verdasco,188,34.264202601,Fabio Fognini,178,30.7433264887,75,40,21,1,6,19
Rio de Janeiro,20180219,Diego Schwartzman,170,25.5112936345,Nicolas Jarry,198,22.3600273785,77,23,94,12,10,20
Rio de Janeiro,20180219,Diego Schwartzman,170,25.5112936345,Fernando Verdasco,188,34.264202601,83,23,40,5,7,17
Acapulco,20180226,Peter Gojowczyk,185,28.6187542779,Lucas Gomez,178,22.546201232,68,51,828,9,7,17
Acapulco,20180226,Diego Schwartzman,170,25.53045859,Fernando Verdasco,188,34.2833675565,68,18,27,9,9,18
Acapulco,20180226,Ryan Harrison,183,25.8069815195,John Isner,206,32.8377823409,86,60,19,25,2,21
Acapulco,20180226,Dominic Thiem,185,24.4818617385,Cameron Norrie,188,22.5133470226,142,6,113,12,7,33
Acapulco,20180226,Denis Shapovalov,185,18.8692676249,Kei Nishikori,178,28.1615331964,137,45,26,11,15,28
Acapulco,20180226,David Ferrer,175,35.9041752225,Andrey Rublev,188,20.3531827515,83,39,32,2,4,19
Acapulco,20180226,Juan Martin del Potro,198,29.4264202601,Mischa Zverev,190,30.5160848734,61,9,54,9,3,15
Acapulco,20180226,Kevin Anderson,203,31.7782340862,Radu Albot,175,28.2929500342,87,8,86,13,3,19
Acapulco,20180226,Adrian Mannarino,183,29.6618754278,Ricardas Berankis,175,27.6851471595,78,24,108,3,6,19
Acapulco,20180226,Hyeon Chung,188,21.7741273101,Donald Young,183,28.5968514716,86,29,89,4,9,19
Acapulco,20180226,Matthew Ebden,188,30.2532511978,Sam Querrey,198,30.3901437372,107,87,11,15,12,28
Acapulco,20180226,Thanasi Kokkinakis,196,21.8809034908,Alexander Bublik,196,20.6954140999,68,199,142,11,4,19
Acapulco,20180226,Feliciano Lopez,188,36.4353182752,Taro Daniel,191,25.0814510609,135,38,107,24,8,29
Acapulco,20180226,Alexander Zverev,198,20.8542094456,Peter Gojowczyk,185,28.6187542779,90,5,51,11,9,21
Acapulco,20180226,Ryan Harrison,183,25.8069815195,Diego Schwartzman,170,25.53045859,136,60,18,17,8,31
Acapulco,20180226,Dominic Thiem,185,24.4818617385,Denis Shapovalov,185,18.8692676249,75,6,45,6,8,17
Acapulco,20180226,Juan Martin del Potro,198,29.4264202601,David Ferrer,175,35.9041752225,144,9,39,9,6,29
Acapulco,20180226,Kevin Anderson,203,31.7782340862,Adrian Mannarino,183,29.6618754278,89,8,24,12,7,19
Acapulco,20180226,Feliciano Lopez,188,36.4353182752,Thanasi Kokkinakis,196,21.8809034908,73,38,199,23,2,19
Acapulco,20180226,Alexander Zverev,198,20.8542094456,Ryan Harrison,183,25.8069815195,67,5,60,5,6,17
Acapulco,20180226,Juan Martin del Potro,198,29.4264202601,Dominic Thiem,185,24.4818617385,102,9,6,17,8,20
Acapulco,20180226,Kevin Anderson,203,31.7782340862,Hyeon Chung,188,21.7741273101,112,8,29,20,4,22
Acapulco,20180226,Juan Martin del Potro,198,29.4264202601,Alexander Zverev,198,20.8542094456,91,9,5,16,3,18
Acapulco,20180226,Juan Martin del Potro,198,29.4264202601,Kevin Anderson,203,31.7782340862,100,9,8,23,4,20
Dubai,20180226,Lucas Pouille,185,24.0082135524,Ernests Gulbis,190,29.492128679,79,15,195,11,8,20
Dubai,20180226,Karen Khachanov,198,21.7686516085,Denis Istomin,188,31.4715947981,94,41,81,21,4,24
Dubai,20180226,Jan Lennard Struff,193,27.8412046543,Andreas Haider Maurer,190,30.9349760438,56,56,417,18,8,18
Dubai,20180226,Yuichi Sugita,173,29.440109514,Ilya Ivashka,193,24.0054757016,74,42,147,7,5,19
Dubai,20180226,Damir Dzumhur,172,25.7713894593,Yannick Maden,185,28.3312799452,113,30,138,1,11,19
Dubai,20180226,Evgeny Donskoy,185,27.8028747433,Blaz Kavcic,188,30.9815195072,89,74,116,12,3,19
Dubai,20180226,Marcos Baghdatis,183,32.6954140999,Viktor Troicki,193,32.0438056126,106,112,66,10,7,20
Dubai,20180226,Borna Coric,188,21.2840520192,Richard Gasquet,185,31.6933607118,76,50,37,11,5,19
Dubai,20180226,Benoit Paire,196,28.8049281314,Yoshihito Nishioka,170,22.417522245,102,46,179,17,7,29
Dubai,20180226,Pierre Hugues Herbert,188,26.945927447,Joao Sousa,185,28.9117043121,124,99,72,12,4,32
Dubai,20180226,Roberto Bautista Agut,183,29.8699520876,Florian Mayer,190,34.3956194387,76,23,70,5,2,19
Dubai,20180226,Stefanos Tsitsipas,193,19.5427789185,Mikhail Kukushkin,183,30.1711156742,131,82,88,21,4,29
Dubai,20180226,Malek Jaziri,185,34.1026694045,Grigor Dimitrov,188,26.7843942505,137,117,4,19,15,32
Dubai,20180226,Lucas Pouille,185,24.0082135524,Karen Khachanov,198,21.7686516085,100,15,41,14,3,28
Dubai,20180226,Yuichi Sugita,173,29.440109514,Jan Lennard Struff,193,27.8412046543,91,42,56,16,6,22
Dubai,20180226,Evgeny Donskoy,185,27.8028747433,Damir Dzumhur,172,25.7713894593,50,74,30,5,0,14
Dubai,20180226,Filip Krajinovic,185,25.9986310746,Marcos Baghdatis,183,32.6954140999,108,34,112,14,9,22
Dubai,20180226,Borna Coric,188,21.2840520192,Benoit Paire,196,28.8049281314,63,50,46,3,10,17
Dubai,20180226,Roberto Bautista Agut,183,29.8699520876,Pierre Hugues Herbert,188,26.945927447,141,23,99,12,9,29
Dubai,20180226,Stefanos Tsitsipas,193,19.5427789185,Philipp Kohlschreiber,178,34.3655030801,103,82,33,11,6,29
Dubai,20180226,Malek Jaziri,185,34.1026694045,Robin Haase,190,30.893908282,116,117,43,14,3,24
Dubai,20180226,Lucas Pouille,185,24.0082135524,Yuichi Sugita,173,29.440109514,113,15,42,19,8,26
Dubai,20180226,Filip Krajinovic,185,25.9986310746,Evgeny Donskoy,185,27.8028747433,77,34,74,6,4,15
Dubai,20180226,Roberto Bautista Agut,183,29.8699520876,Borna Coric,188,21.2840520192,102,23,50,8,2,22
Dubai,20180226,Malek Jaziri,185,34.1026694045,Stefanos Tsitsipas,193,19.5427789185,123,117,82,14,5,28
Dubai,20180226,Lucas Pouille,185,24.0082135524,Filip Krajinovic,185,25.9986310746,139,15,34,22,8,33
Dubai,20180226,Roberto Bautista Agut,183,29.8699520876,Malek Jaziri,185,34.1026694045,79,23,117,5,3,19
Dubai,20180226,Roberto Bautista Agut,183,29.8699520876,Lucas Pouille,185,24.0082135524,81,23,15,5,2,19
Sao Paulo,20180226,Joao Domingues,178,24.3942505133,Renzo Olivo,180,25.9520876112,189,194,170,1,8,32
Sao Paulo,20180226,Guillermo Garcia Lopez,188,34.7323750856,Gerald Melzer,188,27.6249144422,123,67,109,10,10,28
Sao Paulo,20180226,Federico Delbonis,190,27.394934976,Roberto Carballes Baena,183,24.9308692676,98,65,79,6,3,20
Sao Paulo,20180226,Leonardo Mayer,188,30.7871321013,Gastao Elias,178,27.2580424367,179,49,102,11,6,36
Sao Paulo,20180226,Rogerio Dutra Silva,178,34.0643394935,Tennys Sandgren,188,26.6009582478,71,106,58,6,3,16
Sao Paulo,20180226,Horacio Zeballos,188,32.8350444901,Thomaz Bellucci,188,30.160164271,147,69,132,15,8,30
Sao Paulo,20180226,Guido Pella,185,27.780971937,Corentin Moutet,178,18.8583162218,112,57,135,3,8,25
Sao Paulo,20180226,Nicolas Jarry,198,22.379192334,Dusan Lajovic,180,27.6605065024,118,73,91,7,1,29
Sao Paulo,20180226,Guilherme Clezar,183,25.1553730322,Thiago Monteiro,183,23.742642026,132,225,125,23,9,28
Sao Paulo,20180226,Fabio Fognini,178,30.7624914442,Joao Domingues,178,24.3942505133,68,20,194,1,3,19
Sao Paulo,20180226,Guillermo Garcia Lopez,188,34.7323750856,Federico Delbonis,190,27.394934976,155,67,65,15,12,32
Sao Paulo,20180226,Leonardo Mayer,188,30.7871321013,Carlos Berlocq,183,35.0636550308,99,49,131,9,3,22
Sao Paulo,20180226,Horacio Zeballos,188,32.8350444901,Gael Monfils,193,31.4880219028,124,69,35,18,5,27
Sao Paulo,20180226,Nicolas Jarry,198,22.379192334,Guido Pella,185,27.780971937,139,73,57,24,4,34
Sao Paulo,20180226,Albert Ramos,188,30.1108829569,Guilherme Clezar,183,25.1553730322,91,22,225,18,6,19
Sao Paulo,20180226,Fabio Fognini,178,30.7624914442,Guillermo Garcia Lopez,188,34.7323750856,69,20,67,7,8,18
Sao Paulo,20180226,Pablo Cuevas,180,32.1533196441,Leonardo Mayer,188,30.7871321013,176,31,49,13,3,32
Sao Paulo,20180226,Horacio Zeballos,188,32.8350444901,Rogerio Dutra Silva,178,34.0643394935,141,69,106,14,8,30
Sao Paulo,20180226,Nicolas Jarry,198,22.379192334,Albert Ramos,188,30.1108829569,166,73,22,18,6,34
Sao Paulo,20180226,Fabio Fognini,178,30.7624914442,Pablo Cuevas,180,32.1533196441,71,20,31,4,2,18
Sao Paulo,20180226,Nicolas Jarry,198,22.379192334,Horacio Zeballos,188,32.8350444901,126,73,69,29,2,32
Sao Paulo,20180226,Fabio Fognini,178,30.7624914442,Nicolas Jarry,198,22.379192334,93,20,73,8,2,24
Indian Wells Masters,20180305,Marton Fucsovics,188,26.0698151951,Viktor Troicki,193,32.0629705681,86,65,68,2,3,19
Indian Wells Masters,20180305,Tim Smyczek,175,30.1793292266,Laslo Djere,188,22.7570157426,75,126,90,3,1,17
Indian Wells Masters,20180305,Pierre Hugues Herbert,188,26.9650924025,Gilles Simon,183,33.1854893908,172,93,70,15,12,33
Indian Wells Masters,20180305,Gael Monfils,193,31.5071868583,Matthew Ebden,188,30.2724161533,71,42,78,7,7,18
Indian Wells Masters,20180305,Taro Daniel,191,25.1006160164,Cameron Norrie,188,22.5325119781,104,109,111,7,9,23
Indian Wells Masters,20180305,Leonardo Mayer,188,30.8062970568,Victor Estrella,173,37.5879534565,116,47,153,9,8,27
Indian Wells Masters,20180305,Tennys Sandgren,188,26.6201232033,Nikoloz Basilashvili,185,26.0287474333,43,59,83,5,2,12
Indian Wells Masters,20180305,Alex De Minaur,183,19.0444900753,Jan Lennard Struff,193,27.8603696099,154,141,56,10,10,33
Indian Wells Masters,20180305,Joao Sousa,185,28.9308692676,Mikhail Youzhny,183,35.6933607118,159,85,95,10,16,32
Indian Wells Masters,20180305,Felix Auger Aliassime,193,17.5715263518,Vasek Pospisil,193,27.6988364134,99,169,75,13,4,20
Indian Wells Masters,20180305,Dudi Sela,175,32.9171800137,Peter Gojowczyk,185,28.6379192334,64,97,50,9,13,20
Indian Wells Masters,20180305,Marcos Baghdatis,183,32.7145790554,Yoshihito Nishioka,170,22.4366872005,133,102,255,17,10,33
Indian Wells Masters,20180305,Yuki Bhambri,183,25.6673511294,Nicolas Mahut,190,36.1177275838,101,110,101,4,9,21
Indian Wells Masters,20180305,Mischa Zverev,190,30.5352498289,Mikhail Kukushkin,183,30.1902806297,129,53,89,7,4,26
Indian Wells Masters,20180305,Evgeny Donskoy,185,27.8220396988,Karen Khachanov,198,21.787816564,120,76,41,11,4,28
Indian Wells Masters,20180305,Daniil Medvedev,198,22.0616016427,Steve Johnson,188,28.1943874059,85,57,52,12,5,22
Indian Wells Masters,20180305,Horacio Zeballos,188,32.8542094456,Yuichi Sugita,173,29.4592744695,169,66,40,14,6,34
Indian Wells Masters,20180305,Borna Coric,188,21.3032169747,Donald Young,183,28.6160164271,58,49,99,7,4,14
Indian Wells Masters,20180305,Taylor Fritz,193,20.3504449008,Reilly Opelka,211,20.5174537988,140,74,199,24,13,32
Indian Wells Masters,20180305,Fernando Verdasco,188,34.302532512,Guido Pella,185,27.8001368925,89,39,60,12,2,23
Indian Wells Masters,20180305,Stefanos Tsitsipas,193,19.5619438741,Radu Albot,175,28.3121149897,92,71,88,4,8,20
Indian Wells Masters,20180305,Denis Shapovalov,185,18.8884325804,Ricardas Berankis,175,27.704312115,72,44,106,6,12,19
Indian Wells Masters,20180305,Dusan Lajovic,180,27.6796714579,Lukas Lacko,185,30.3353867214,80,91,103,8,3,20
Indian Wells Masters,20180305,Jeremy Chardy,188,31.0581793292,Julien Benneteau,185,36.205338809,111,100,58,15,10,22
Indian Wells Masters,20180305,Peter Polansky,180,29.7193702943,Marius Copil,193,27.3812457221,192,134,81,26,9,36
Indian Wells Masters,20180305,Federico Delbonis,190,27.4140999316,Ryan Harrison,183,25.826146475,143,67,54,7,12,30
Indian Wells Masters,20180305,Marin Cilic,198,29.4318959617,Marton Fucsovics,188,26.0698151951,99,3,65,4,5,21
Indian Wells Masters,20180305,Philipp Kohlschreiber,178,34.3846680356,Tim Smyczek,175,30.1793292266,114,37,126,4,2,27
Indian Wells Masters,20180305,Pierre Hugues Herbert,188,26.9650924025,Gilles Muller,193,34.8227241615,81,93,27,11,6,21
Indian Wells Masters,20180305,Gael Monfils,193,31.5071868583,John Isner,206,32.8569472964,155,42,18,23,8,36
Indian Wells Masters,20180305,Taro Daniel,191,25.1006160164,Novak Djokovic,188,30.7871321013,150,109,13,5,12,29
Indian Wells Masters,20180305,Leonardo Mayer,188,30.8062970568,Ruben Bemelmans,183,30.1382614648,60,47,113,10,2,17
Indian Wells Masters,20180305,David Ferrer,175,35.923340178,Tennys Sandgren,188,26.6201232033,107,33,59,5,4,20
Indian Wells Masters,20180305,Juan Martin del Potro,198,29.4455852156,Alex De Minaur,183,19.0444900753,69,8,141,5,3,15
Indian Wells Masters,20180305,Joao Sousa,185,28.9308692676,Alexander Zverev,198,20.8733744011,143,85,5,15,5,34
Indian Wells Masters,20180305,Milos Raonic,196,27.1868583162,Felix Auger Aliassime,193,17.5715263518,78,38,169,11,7,20
Indian Wells Masters,20180305,Dudi Sela,175,32.9171800137,Kyle Edmund,188,23.1540041068,91,97,24,5,3,20
Indian Wells Masters,20180305,Marcos Baghdatis,183,32.7145790554,Diego Schwartzman,170,25.5496235455,96,102,17,5,5,22
Indian Wells Masters,20180305,Yuki Bhambri,183,25.6673511294,Lucas Pouille,185,24.0273785079,79,110,12,8,2,20
Indian Wells Masters,20180305,Sam Querrey,198,30.4093086927,Mischa Zverev,190,30.5352498289,95,21,53,20,4,22
Indian Wells Masters,20180305,Kevin Anderson,203,31.7973990418,Evgeny Donskoy,185,27.8220396988,93,9,76,21,4,22
Indian Wells Masters,20180305,Daniil Medvedev,198,22.0616016427,Matteo Berrettini,196,21.8945927447,161,57,108,13,10,34
Indian Wells Masters,20180305,Pablo Carreno Busta,188,26.6475017112,Horacio Zeballos,188,32.8542094456,158,14,66,14,7,30
Indian Wells Masters,20180305,Borna Coric,188,21.3032169747,Albert Ramos,188,30.1300479124,74,49,22,4,6,15
Indian Wells Masters,20180305,Taylor Fritz,193,20.3504449008,Andrey Rublev,188,20.372347707,93,74,31,10,6,22
Indian Wells Masters,20180305,Fernando Verdasco,188,34.302532512,Grigor Dimitrov,188,26.803559206,126,39,4,14,10,31
Indian Wells Masters,20180305,Dominic Thiem,185,24.501026694,Stefanos Tsitsipas,193,19.5619438741,111,6,71,14,7,26
Indian Wells Masters,20180305,Pablo Cuevas,180,32.1724845996,Denis Shapovalov,185,18.8884325804,100,34,44,12,4,21
Indian Wells Masters,20180305,Hyeon Chung,188,21.7932922656,Dusan Lajovic,180,27.6796714579,169,26,91,7,10,30
Indian Wells Masters,20180305,Jeremy Chardy,188,31.0581793292,Fabio Fognini,178,30.7816563997,160,100,19,17,15,32
Indian Wells Masters,20180305,Adrian Mannarino,183,29.6810403833,Peter Polansky,180,29.7193702943,83,23,134,5,2,17
Indian Wells Masters,20180305,Roger Federer,185,36.5722108145,Federico Delbonis,190,27.4140999316,101,1,67,7,3,21
Indian Wells Masters,20180305,Philipp Kohlschreiber,178,34.3846680356,Marin Cilic,198,29.4318959617,83,37,3,7,2,20
Indian Wells Masters,20180305,Pierre Hugues Herbert,188,26.9650924025,Gael Monfils,193,31.5071868583,57,93,42,1,6,12
Indian Wells Masters,20180305,Leonardo Mayer,188,30.8062970568,Taro Daniel,191,25.1006160164,75,47,109,7,3,17
Indian Wells Masters,20180305,Juan Martin del Potro,198,29.4455852156,David Ferrer,175,35.923340178,106,8,33,10,3,22
Indian Wells Masters,20180305,Milos Raonic,196,27.1868583162,Joao Sousa,185,28.9308692676,131,38,85,19,17,30
Indian Wells Masters,20180305,Marcos Baghdatis,183,32.7145790554,Dudi Sela,175,32.9171800137,108,102,97,10,12,22
Indian Wells Masters,20180305,Sam Querrey,198,30.4093086927,Yuki Bhambri,183,25.6673511294,142,21,110,21,12,32
Indian Wells Masters,20180305,Feliciano Lopez,188,36.4544832307,Jack Sock,185,25.4428473648,145,32,10,28,12,32
Indian Wells Masters,20180305,Pablo Carreno Busta,188,26.6475017112,Daniil Medvedev,198,22.0616016427,89,14,57,14,9,19
Indian Wells Masters,20180305,Borna Coric,188,21.3032169747,Roberto Bautista Agut,183,29.8891170431,82,49,16,7,2,16
Indian Wells Masters,20180305,Taylor Fritz,193,20.3504449008,Fernando Verdasco,188,34.302532512,127,74,39,11,12,30
Indian Wells Masters,20180305,Pablo Cuevas,180,32.1724845996,Dominic Thiem,185,24.501026694,105,34,6,8,7,25
Indian Wells Masters,20180305,Hyeon Chung,188,21.7932922656,Tomas Berdych,196,32.462696783,82,26,15,19,5,20
Indian Wells Masters,20180305,Jeremy Chardy,188,31.0581793292,Adrian Mannarino,183,29.6810403833,118,100,23,18,15,29
Indian Wells Masters,20180305,Roger Federer,185,36.5722108145,Filip Krajinovic,185,26.0177960301,58,1,28,6,5,15
Indian Wells Masters,20180305,Philipp Kohlschreiber,178,34.3846680356,Pierre Hugues Herbert,188,26.9650924025,89,37,93,9,6,22
Indian Wells Masters,20180305,Juan Martin del Potro,198,29.4455852156,Leonardo Mayer,188,30.8062970568,149,8,47,14,5,30
Indian Wells Masters,20180305,Sam Querrey,198,30.4093086927,Feliciano Lopez,188,36.4544832307,66,21,32,18,4,19
Indian Wells Masters,20180305,Kevin Anderson,203,31.7973990418,Pablo Carreno Busta,188,26.6475017112,138,9,14,18,3,31
Indian Wells Masters,20180305,Borna Coric,188,21.3032169747,Taylor Fritz,193,20.3504449008,131,49,74,14,4,30
Indian Wells Masters,20180305,Hyeon Chung,188,21.7932922656,Pablo Cuevas,180,32.1724845996,78,26,34,6,9,16
Indian Wells Masters,20180305,Roger Federer,185,36.5722108145,Jeremy Chardy,188,31.0581793292,82,1,100,6,4,22
Indian Wells Masters,20180305,Juan Martin del Potro,198,29.4455852156,Philipp Kohlschreiber,178,34.3846680356,127,8,37,7,1,28
Indian Wells Masters,20180305,Milos Raonic,196,27.1868583162,Sam Querrey,198,30.4093086927,111,38,21,26,7,29
Indian Wells Masters,20180305,Borna Coric,188,21.3032169747,Kevin Anderson,203,31.7973990418,142,49,9,20,9,30
Indian Wells Masters,20180305,Roger Federer,185,36.5722108145,Hyeon Chung,188,21.7932922656,82,1,26,12,4,19
Indian Wells Masters,20180305,Juan Martin del Potro,198,29.4455852156,Milos Raonic,196,27.1868583162,65,8,38,9,3,17
Indian Wells Masters,20180305,Roger Federer,185,36.5722108145,Borna Coric,188,21.3032169747,140,1,49,8,3,32
Indian Wells Masters,20180305,Juan Martin del Potro,198,29.4455852156,Roger Federer,185,36.5722108145,162,8,1,18,6,34
Miami Masters,20180319,Pierre Hugues Herbert,188,27.0034223135,Taylor Fritz,193,20.3887748118,95,81,71,7,6,22
Miami Masters,20180319,Vasek Pospisil,193,27.7371663244,Ivo Karlovic,208,39.0527036277,101,77,79,20,13,24
Miami Masters,20180319,Mikhail Youzhny,183,35.7316906229,Guido Pella,185,27.8384668036,123,102,61,8,11,24
Miami Masters,20180319,Jiri Vesely,198,24.6899383984,Lukas Lacko,185,30.3737166324,109,64,104,15,12,21
Miami Masters,20180319,Matthew Ebden,188,30.3107460643,Gilles Simon,183,33.2238193018,139,76,72,11,6,33
